Timestamp,Name,Value
35.615874,"position-drive-right-Drive",45.77099609375
35.616282,"velocity-drive-right-Drive",33.263671875
35.616338,"sysid-test-state-Drive","quasistatic-forward"
35.633904,"voltage-drive-left-Drive",3.8200389999999977
35.634257,"position-drive-left-Drive",47.2734375
35.634609,"velocity-drive-left-Drive",33.05859375
35.634721,"voltage-drive-right-Drive",3.8200389999999977
35.635073,"position-drive-right-Drive",46.43701171875
35.635481,"velocity-drive-right-Drive",33.501953125
35.635537,"sysid-test-state-Drive","quasistatic-forward"
35.654347,"voltage-drive-left-Drive",3.8400169999999996
35.654736,"position-drive-left-Drive",47.93359375
35.655089,"velocity-drive-left-Drive",33.36328125
35.6552,"voltage-drive-right-Drive",3.8400169999999996
35.655627,"position-drive-right-Drive",47.10888671875
35.655979,"velocity-drive-right-Drive",34.14453125
35.656035,"sysid-test-state-Drive","quasistatic-forward"
35.674362,"voltage-drive-left-Drive",3.8601810000000008
35.674714,"position-drive-left-Drive",48.5947265625
35.675067,"velocity-drive-left-Drive",33.314453125
35.675178,"voltage-drive-right-Drive",3.8601810000000008
35.675605,"position-drive-right-Drive",47.78271484375
35.675939,"velocity-drive-right-Drive",33.76171875
35.675994,"sysid-test-state-Drive","quasistatic-forward"
35.694804,"voltage-drive-left-Drive",3.880437000000004
35.695509,"position-drive-left-Drive",49.93701171875
35.695899,"velocity-drive-left-Drive",34.361328125
35.69601,"voltage-drive-right-Drive",3.880437000000004
35.696362,"position-drive-right-Drive",48.458984375
35.696696,"velocity-drive-right-Drive",34.171875
35.696733,"sysid-test-state-Drive","quasistatic-forward"
35.713966,"voltage-drive-left-Drive",3.8999150000000036
35.714356,"position-drive-left-Drive",49.93701171875
35.714708,"velocity-drive-left-Drive",34.361328125
35.71482,"voltage-drive-right-Drive",3.8999150000000036
35.715172,"position-drive-right-Drive",49.14013671875
35.715673,"velocity-drive-right-Drive",34.25
35.71571,"sysid-test-state-Drive","quasistatic-forward"
35.734,"voltage-drive-left-Drive",3.9199299999999972
35.734371,"position-drive-left-Drive",50.6123046875
